symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
6763.TWO,TPEX:6763,跌破下軌,53.00,52.97,,49.60,True,跌破下軌,53.00,53.47,,34.97,True
6881.TWO,TPEX:6881,跌破下軌,225.50,226.06,,219.38,True,跌破下軌,225.50,225.25,,163.26,True
6899.TWO,TPEX:6899,跌破下軌,52.70,52.19,,47.90,True,跌破下軌,52.70,52.19,,42.38,True
7584.TWO,TPEX:7584,跌破下軌,36.60,37.19,,36.00,True,跌破下軌,36.60,36.69,,36.00,True
7716.TWO,TPEX:7716,跌破下軌,25.00,24.96,,24.00,True,跌破下軌,25.00,24.85,,16.36,True
8044.TWO,TPEX:8044,跌破下軌,28.20,27.97,,28.20,False,跌破下軌,28.20,28.16,,26.90,True
8067.TWO,TPEX:8067,跌破下軌,13.95,13.87,,11.80,True,跌破下軌,13.95,13.91,,11.80,True
8096.TWO,TPEX:8096,突破上軌,76.30,76.57,70.60,,False,突破上軌,76.30,69.93,80.82,,True
8183.TWO,TPEX:8183,跌破下軌,32.25,32.37,,23.97,True,跌破下軌,32.25,31.93,,23.88,True
8284.TWO,TPEX:8284,跌破下軌,63.00,62.54,,61.30,True,跌破下軌,63.00,62.41,,53.46,True
8291.TWO,TPEX:8291,突破上軌,17.10,17.10,27.75,,True,突破上軌,17.10,17.10,60.74,,True
8409.TWO,TPEX:8409,跌破下軌,20.80,20.67,,20.65,True,跌破下軌,20.80,20.63,,18.75,True
8415.TWO,TPEX:8415,突破上軌,34.45,34.76,36.50,,True,突破上軌,34.45,34.49,39.63,,True
8424.TWO,TPEX:8424,跌破下軌,72.80,72.63,,67.84,True,跌破下軌,72.80,72.37,,59.17,True
8446.TWO,TPEX:8446,跌破下軌,93.80,93.51,,92.50,True,跌破下軌,93.80,93.50,,87.51,True
8450.TWO,TPEX:8450,跌破下軌,16.85,16.88,,16.25,True,跌破下軌,16.85,16.70,,16.10,True
8908.TWO,TPEX:8908,跌破下軌,41.85,42.01,,39.90,True,跌破下軌,41.85,41.75,,37.67,True
8917.TWO,TPEX:8917,跌破下軌,56.70,56.55,,56.13,True,跌破下軌,56.70,56.39,,53.85,True
8931.TWO,TPEX:8931,跌破下軌,44.90,44.65,,43.90,True,跌破下軌,44.90,44.48,,37.52,True
8936.TWO,TPEX:8936,跌破下軌,51.50,51.02,,47.27,True,跌破下軌,51.50,51.26,,43.41,True
9950.TWO,TPEX:9950,突破上軌,10.60,10.64,13.15,,True,突破上軌,10.60,10.67,22.15,,True
9962.TWO,TPEX:9962,突破上軌,12.10,12.08,13.70,,True,突破上軌,12.10,12.12,17.18,,True
