symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
9940.TW,https://tw.tradingview.com/symbols/TWSE-9940/,跌破下軌,21.70,21.53,,21.40,False,跌破下軌,21.70,21.64,,21.40,False
2254.TW,https://tw.tradingview.com/symbols/TWSE-2254/,突破上軌,59.30,59.79,67.70,,False,跌破下軌,59.30,59.04,,55.60,False
1294.TWO,https://tw.tradingview.com/symbols/TPEX-1294/,突破上軌,79.90,79.79,88.00,,False,突破上軌,79.90,80.40,200.33,,False
1788.TWO,https://tw.tradingview.com/symbols/TPEX-1788/,突破上軌,136.50,137.37,140.00,,False,突破上軌,136.50,137.50,140.00,,False
2734.TWO,https://tw.tradingview.com/symbols/TPEX-2734/,跌破下軌,17.75,17.65,,17.55,False,跌破下軌,17.75,17.67,,15.75,False
2926.TWO,https://tw.tradingview.com/symbols/TPEX-2926/,跌破下軌,37.90,37.53,,37.80,False,跌破下軌,37.90,37.62,,37.80,False
2937.TWO,https://tw.tradingview.com/symbols/TPEX-2937/,突破上軌,44.00,44.38,45.35,,False,突破上軌,44.00,44.39,45.67,,False
3086.TWO,https://tw.tradingview.com/symbols/TPEX-3086/,突破上軌,233.00,233.46,269.00,,False,突破上軌,233.00,234.20,270.17,,False
3285.TWO,https://tw.tradingview.com/symbols/TPEX-3285/,突破上軌,30.60,30.35,32.65,,False,突破上軌,30.60,30.68,33.66,,False
3293.TWO,https://tw.tradingview.com/symbols/TPEX-3293/,跌破下軌,691.00,684.60,,697.00,True,跌破下軌,691.00,687.92,,381.29,False
3491.TWO,https://tw.tradingview.com/symbols/TPEX-3491/,突破上軌,1380.00,1365.51,1280.00,,True,突破上軌,1380.00,1382.86,1185.00,,True
3508.TWO,https://tw.tradingview.com/symbols/TPEX-3508/,突破上軌,32.10,31.35,29.40,,True,突破上軌,32.10,29.99,33.75,,False
4126.TWO,https://tw.tradingview.com/symbols/TPEX-4126/,跌破下軌,80.20,79.89,,80.70,True,跌破下軌,80.20,79.79,,76.57,False
4420.TWO,https://tw.tradingview.com/symbols/TPEX-4420/,跌破下軌,50.40,50.22,,48.80,False,跌破下軌,50.40,49.93,,24.01,False
4580.TWO,https://tw.tradingview.com/symbols/TPEX-4580/,跌破下軌,81.10,80.56,,73.43,False,跌破下軌,81.10,80.65,,70.43,False
4584.TWO,https://tw.tradingview.com/symbols/TPEX-4584/,跌破下軌,45.50,45.13,,45.00,False,跌破下軌,45.50,45.07,,45.00,False
4754.TWO,https://tw.tradingview.com/symbols/TPEX-4754/,跌破下軌,38.35,38.02,,38.10,False,跌破下軌,38.35,37.99,,33.12,False
4951.TWO,https://tw.tradingview.com/symbols/TPEX-4951/,突破上軌,69.10,69.00,86.00,,False,突破上軌,69.10,69.55,90.47,,False
4974.TWO,https://tw.tradingview.com/symbols/TPEX-4974/,突破上軌,77.40,77.33,99.00,,False,突破上軌,77.40,77.81,137.80,,False
5205.TWO,https://tw.tradingview.com/symbols/TPEX-5205/,跌破下軌,27.75,27.56,,27.00,False,跌破下軌,27.75,27.62,,24.15,False
5211.TWO,https://tw.tradingview.com/symbols/TPEX-5211/,跌破下軌,25.20,25.28,,20.70,False,跌破下軌,25.20,25.49,,18.95,False
5287.TWO,https://tw.tradingview.com/symbols/TPEX-5287/,跌破下軌,165.50,164.22,,164.00,False,跌破下軌,165.50,164.35,,155.77,False
5315.TWO,https://tw.tradingview.com/symbols/TPEX-5315/,突破上軌,25.65,25.69,26.30,,False,突破上軌,25.65,25.69,26.30,,False
5340.TWO,https://tw.tradingview.com/symbols/TPEX-5340/,突破上軌,114.00,111.38,107.50,,True,突破上軌,114.00,113.62,107.50,,True
5475.TWO,https://tw.tradingview.com/symbols/TPEX-5475/,突破上軌,135.00,131.51,123.00,,True,突破上軌,135.00,131.59,119.50,,True
5487.TWO,https://tw.tradingview.com/symbols/TPEX-5487/,跌破下軌,28.40,28.29,,28.30,False,跌破下軌,28.40,28.13,,26.00,False
5520.TWO,https://tw.tradingview.com/symbols/TPEX-5520/,跌破下軌,87.70,87.61,,78.90,False,跌破下軌,87.70,87.06,,65.12,False
5523.TWO,https://tw.tradingview.com/symbols/TPEX-5523/,突破上軌,30.50,30.64,30.65,,False,突破上軌,30.50,30.62,34.00,,False
5601.TWO,https://tw.tradingview.com/symbols/TPEX-5601/,突破上軌,37.00,36.95,39.45,,False,突破上軌,37.00,37.34,39.58,,False
5604.TWO,https://tw.tradingview.com/symbols/TPEX-5604/,突破上軌,39.45,39.50,39.00,,True,突破上軌,39.45,39.35,46.93,,False
5878.TWO,https://tw.tradingview.com/symbols/TPEX-5878/,突破上軌,41.60,41.79,42.85,,False,突破上軌,41.60,41.96,48.85,,False
5903.TWO,https://tw.tradingview.com/symbols/TPEX-5903/,突破上軌,193.50,193.73,202.50,,False,突破上軌,193.50,193.31,200.00,,False
6109.TWO,https://tw.tradingview.com/symbols/TPEX-6109/,突破上軌,12.95,12.97,14.55,,False,突破上軌,12.95,12.87,17.37,,False
6154.TWO,https://tw.tradingview.com/symbols/TPEX-6154/,跌破下軌,13.70,13.64,,12.95,False,突破上軌,13.70,13.82,16.37,,False
6195.TWO,https://tw.tradingview.com/symbols/TPEX-6195/,跌破下軌,25.15,25.08,,25.10,False,跌破下軌,25.15,25.04,,25.20,True
6242.TWO,https://tw.tradingview.com/symbols/TPEX-6242/,跌破下軌,38.65,38.52,,37.45,False,跌破下軌,38.65,38.56,,33.57,False
6244.TWO,https://tw.tradingview.com/symbols/TPEX-6244/,突破上軌,26.95,26.33,25.00,,True,突破上軌,26.95,27.19,34.26,,False
6510.TWO,https://tw.tradingview.com/symbols/TPEX-6510/,突破上軌,4000.00,4005.81,3775.00,,True,突破上軌,4000.00,3866.78,3465.00,,True
6512.TWO,https://tw.tradingview.com/symbols/TPEX-6512/,跌破下軌,20.00,19.87,,19.95,False,跌破下軌,20.00,19.97,,18.25,False
6538.TWO,https://tw.tradingview.com/symbols/TPEX-6538/,突破上軌,71.60,71.64,104.27,,False,突破上軌,71.60,71.40,188.43,,False
6556.TWO,https://tw.tradingview.com/symbols/TPEX-6556/,跌破下軌,68.00,68.10,,66.50,False,跌破下軌,68.00,67.71,,58.25,False
6568.TWO,https://tw.tradingview.com/symbols/TPEX-6568/,突破上軌,166.50,163.10,151.50,,True,突破上軌,166.50,166.86,174.10,,False
6661.TWO,https://tw.tradingview.com/symbols/TPEX-6661/,突破上軌,19.70,19.73,24.05,,False,突破上軌,19.70,19.61,39.40,,False
6679.TWO,https://tw.tradingview.com/symbols/TPEX-6679/,突破上軌,194.00,195.52,236.50,,False,突破上軌,194.00,192.97,469.88,,False
6767.TWO,https://tw.tradingview.com/symbols/TPEX-6767/,突破上軌,28.80,29.02,33.80,,False,突破上軌,28.80,29.04,42.90,,False
6872.TWO,https://tw.tradingview.com/symbols/TPEX-6872/,跌破下軌,19.80,19.72,,17.70,False,跌破下軌,19.80,19.75,,17.70,False
6881.TWO,https://tw.tradingview.com/symbols/TPEX-6881/,跌破下軌,226.00,224.34,,222.00,False,跌破下軌,226.00,224.77,,173.18,False
7728.TWO,https://tw.tradingview.com/symbols/TPEX-7728/,突破上軌,897.00,885.04,816.00,,True,突破上軌,897.00,879.15,768.00,,True
8147.TWO,https://tw.tradingview.com/symbols/TPEX-8147/,突破上軌,117.50,114.66,125.00,,False,突破上軌,117.50,115.25,160.50,,False
8284.TWO,https://tw.tradingview.com/symbols/TPEX-8284/,突破上軌,63.10,63.69,69.70,,False,跌破下軌,63.10,62.63,,53.46,False
8291.TWO,https://tw.tradingview.com/symbols/TPEX-8291/,突破上軌,17.10,17.10,27.75,,False,突破上軌,17.10,17.10,60.74,,False
8424.TWO,https://tw.tradingview.com/symbols/TPEX-8424/,突破上軌,72.80,73.38,75.80,,False,跌破下軌,72.80,72.23,,59.17,False
8435.TWO,https://tw.tradingview.com/symbols/TPEX-8435/,突破上軌,53.90,54.39,69.50,,False,突破上軌,53.90,54.35,74.29,,False
8917.TWO,https://tw.tradingview.com/symbols/TPEX-8917/,跌破下軌,56.60,56.16,,56.50,False,跌破下軌,56.60,56.12,,53.85,False
