symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
6982.TWO,https://tw.tradingview.com/symbols/TPEX-6982/,跌破下軌,59.70,60.03,,46.91,False,跌破下軌,61.80,61.44,,40.38,False
7708.TWO,https://tw.tradingview.com/symbols/TPEX-7708/,突破上軌,94.10,94.97,102.50,,False,跌破下軌,94.10,93.37,,80.15,False
7782.TWO,https://tw.tradingview.com/symbols/TPEX-7782/,跌破下軌,27.45,27.51,,28.00,True,跌破下軌,28.20,27.99,,28.00,False
8024.TWO,https://tw.tradingview.com/symbols/TPEX-8024/,突破上軌,14.20,14.25,15.25,,False,突破上軌,13.80,13.92,23.60,,False
8284.TWO,https://tw.tradingview.com/symbols/TPEX-8284/,跌破下軌,62.60,62.41,,61.30,False,突破上軌,63.50,63.98,70.34,,False
8291.TWO,https://tw.tradingview.com/symbols/TPEX-8291/,突破上軌,17.10,17.10,27.75,,False,突破上軌,17.10,17.10,60.74,,False
8415.TWO,https://tw.tradingview.com/symbols/TPEX-8415/,跌破下軌,33.95,33.90,,31.45,False,突破上軌,34.80,34.69,39.63,,False
8424.TWO,https://tw.tradingview.com/symbols/TPEX-8424/,突破上軌,72.90,73.63,75.80,,False,跌破下軌,73.00,72.45,,59.17,False
8426.TWO,https://tw.tradingview.com/symbols/TPEX-8426/,跌破下軌,27.50,27.35,,25.30,False,跌破下軌,27.50,27.25,,25.30,False
8435.TWO,https://tw.tradingview.com/symbols/TPEX-8435/,跌破下軌,53.20,53.31,,50.00,False,突破上軌,53.80,54.32,74.29,,False
8437.TWO,https://tw.tradingview.com/symbols/TPEX-8437/,跌破下軌,15.65,15.72,,16.00,True,跌破下軌,16.10,16.10,,16.30,True
8446.TWO,https://tw.tradingview.com/symbols/TPEX-8446/,跌破下軌,94.00,93.60,,92.50,False,跌破下軌,94.50,93.81,,87.51,False
8917.TWO,https://tw.tradingview.com/symbols/TPEX-8917/,跌破下軌,56.50,56.39,,56.13,False,跌破下軌,56.70,56.39,,53.85,False
8930.TWO,https://tw.tradingview.com/symbols/TPEX-8930/,跌破下軌,30.00,29.84,,27.25,False,跌破下軌,30.40,30.21,,27.25,False
8936.TWO,https://tw.tradingview.com/symbols/TPEX-8936/,跌破下軌,51.00,50.79,,47.27,False,跌破下軌,52.00,51.51,,43.41,False
